year,quarter,area,level_of_edu,sex,value,unit,source
2557,ไตรมาสที่ 2,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),รวม,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ชาย,1.30,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),หญิง,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ในเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),รวม,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ในเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),ชาย,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,ในเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),หญิง,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),รวม,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),ชาย,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 2,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),หญิง,1.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),รวม,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ชาย,1.00,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),หญิง,0.90,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ในเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),รวม,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ในเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),ชาย,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,ในเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),หญิง,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),รวม,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),ชาย,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 3,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),หญิง,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),รวม,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ชาย,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),หญิง,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ในเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),รวม,0.70,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ในเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),ชาย,0.80,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,ในเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),หญิง,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),รวม,0.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),ชาย,0.60,ร้อยละ,สำนักงานสถิติแห่งชาติ
2557,ไตรมาสที่ 4,นอกเขตเทศบาล,มัธยมศึกษาตอนปลาย (สายสามัญ),หญิง,0.40,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),รวม,1.20,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),ชาย,1.10,ร้อยละ,สำนักงานสถิติแห่งชาติ
2558,ไตรมาสที่ 1,รวม,มัธยมศึกษาตอนปลาย (สายสามัญ),หญิง,1.50,ร้อยละ,สำนักงานสถิติแห่งชาติ
